Date,Close
6/6/2018 16:00:00,211.27
6/7/2018 16:00:00,212.45
6/8/2018 16:00:00,214.89
6/11/2018 16:00:00,218.14
6/12/2018 16:00:00,215.47
6/13/2018 16:00:00,216.72
6/14/2018 16:00:00,217.31
6/15/2018 16:00:00,215.11
6/18/2018 16:00:00,213.87
6/19/2018 16:00:00,214.33
6/20/2018 16:00:00,213.04
6/21/2018 16:00:00,211.69
6/22/2018 16:00:00,211
6/25/2018 16:00:00,205.42
6/26/2018 16:00:00,202.71
6/27/2018 16:00:00,200.31
6/28/2018 16:00:00,202.65
6/29/2018 16:00:00,197.86
7/2/2018 16:00:00,200.72
7/3/2018 13:00:00,199.6
7/5/2018 16:00:00,199.79
7/6/2018 16:00:00,202.55
7/9/2018 16:00:00,202.8
7/10/2018 16:00:00,201.63
7/11/2018 16:00:00,204.11
7/12/2018 16:00:00,206.59
7/13/2018 16:00:00,205.86
7/16/2018 16:00:00,205.98
7/17/2018 16:00:00,207.59
7/18/2018 16:00:00,209.76
7/19/2018 16:00:00,208.91
7/20/2018 16:00:00,210.22
7/23/2018 16:00:00,210.51
7/24/2018 16:00:00,209.6
7/25/2018 16:00:00,202.91
7/26/2018 16:00:00,200.37
7/27/2018 16:00:00,198.6
7/30/2018 16:00:00,192.21
7/31/2018 16:00:00,193.77
8/1/2018 16:00:00,193.53
8/2/2018 16:00:00,190.81
8/3/2018 16:00:00,189.64
8/6/2018 16:00:00,189.68
8/7/2018 16:00:00,189.44
8/8/2018 16:00:00,186.23
8/9/2018 16:00:00,185.98
8/10/2018 16:00:00,186.47
8/13/2018 16:00:00,185.96
8/14/2018 16:00:00,186.44
8/15/2018 16:00:00,187.24
8/16/2018 16:00:00,187.97
8/17/2018 16:00:00,189.08
8/20/2018 16:00:00,190.02
8/21/2018 16:00:00,190.67
8/22/2018 16:00:00,190.74
8/23/2018 16:00:00,189.18
8/24/2018 16:00:00,187.38
8/27/2018 16:00:00,187.22
8/28/2018 16:00:00,188.52
8/29/2018 16:00:00,190.04
8/30/2018 16:00:00,189.98
8/31/2018 16:00:00,189.82
9/4/2018 16:00:00,194.38
9/5/2018 16:00:00,191.19
9/6/2018 16:00:00,184.17
9/7/2018 16:00:00,186.96
9/10/2018 16:00:00,182.99
9/11/2018 16:00:00,184.37
9/12/2018 16:00:00,184.09
9/13/2018 16:00:00,183.3
9/14/2018 16:00:00,183.45
9/17/2018 16:00:00,179.79
9/18/2018 16:00:00,181.64
9/19/2018 16:00:00,182.62
9/20/2018 16:00:00,183.24
9/21/2018 16:00:00,181.86
9/24/2018 16:00:00,184.18
9/25/2018 16:00:00,181.62
9/26/2018 16:00:00,179.19
9/27/2018 16:00:00,178.17
9/28/2018 16:00:00,178.49
10/1/2018 16:00:00,173.89
10/2/2018 16:00:00,178.1
10/3/2018 16:00:00,183.14
10/4/2018 16:00:00,191.53
10/5/2018 16:00:00,189.54
10/8/2018 16:00:00,186.06
10/9/2018 16:00:00,188.69
10/10/2018 16:00:00,186.81
10/11/2018 16:00:00,185.2
10/12/2018 16:00:00,187.5
10/15/2018 16:00:00,189.73
10/16/2018 16:00:00,193.6
10/17/2018 16:00:00,196.07
10/18/2018 16:00:00,194.72
10/19/2018 16:00:00,197.43
10/22/2018 16:00:00,196.34
10/23/2018 16:00:00,192.87
10/24/2018 16:00:00,208.93
10/25/2018 16:00:00,210.65
10/26/2018 16:00:00,207.76
10/29/2018 16:00:00,209.04
10/30/2018 16:00:00,217.26
10/31/2018 16:00:00,209.67
11/1/2018 16:00:00,208.59
11/2/2018 16:00:00,213.79
11/5/2018 16:00:00,207.09
11/6/2018 16:00:00,207.26
11/7/2018 16:00:00,208.08
11/8/2018 16:00:00,206.22
11/9/2018 16:00:00,208.48
11/12/2018 16:00:00,207.4
11/13/2018 16:00:00,207.79
11/14/2018 16:00:00,210.09
11/15/2018 16:00:00,210.03
11/16/2018 16:00:00,213.47
11/19/2018 16:00:00,214.65
11/20/2018 16:00:00,217.03
11/21/2018 16:00:00,214.89
11/23/2018 13:00:00,213.5
11/26/2018 16:00:00,215.11
11/27/2018 16:00:00,217.83
11/28/2018 16:00:00,216
11/29/2018 16:00:00,215.05
11/30/2018 16:00:00,217.73
12/3/2018 16:00:00,219.29
12/4/2018 16:00:00,221.99
12/6/2018 16:00:00,221.91
12/7/2018 16:00:00,224.73
12/10/2018 16:00:00,226.4
12/11/2018 16:00:00,228.69
12/12/2018 16:00:00,228.27
12/13/2018 16:00:00,229.34
12/14/2018 16:00:00,226.5
12/17/2018 16:00:00,219.36
12/18/2018 16:00:00,213.37
12/19/2018 16:00:00,213.05
12/20/2018 16:00:00,209.38
12/21/2018 16:00:00,204.85
12/24/2018 13:00:00,199.33
12/26/2018 16:00:00,204.47
12/27/2018 16:00:00,205.85
12/28/2018 16:00:00,207.55
12/31/2018 16:00:00,211.31
1/2/2019 16:00:00,209.21
1/3/2019 16:00:00,207.76
1/4/2019 16:00:00,214.3
1/7/2019 16:00:00,216.86
1/8/2019 16:00:00,216.69
1/9/2019 16:00:00,213.14
1/10/2019 16:00:00,212.67
1/11/2019 16:00:00,212.59
1/14/2019 16:00:00,207.58
1/15/2019 16:00:00,210.88
1/16/2019 16:00:00,216.25
1/17/2019 16:00:00,215.99
1/18/2019 16:00:00,219.18
1/22/2019 16:00:00,218.3
1/23/2019 16:00:00,219.81
1/24/2019 16:00:00,218.75
1/25/2019 16:00:00,219.45
1/28/2019 16:00:00,218.3
1/29/2019 16:00:00,213.5
1/30/2019 16:00:00,210.22
1/31/2019 16:00:00,214.77
2/1/2019 16:00:00,213.62
2/4/2019 16:00:00,216.43
2/5/2019 16:00:00,218.64
2/6/2019 16:00:00,218.84
2/7/2019 16:00:00,220.51
2/8/2019 16:00:00,220.67
2/11/2019 16:00:00,223.56
2/12/2019 16:00:00,225.41
2/13/2019 16:00:00,228.23
2/14/2019 16:00:00,226.76
2/15/2019 16:00:00,229.51
2/19/2019 16:00:00,232.54
2/20/2019 16:00:00,233.57
2/21/2019 16:00:00,235.16
2/22/2019 16:00:00,238.97
2/25/2019 16:00:00,241.39
2/26/2019 16:00:00,240.45
2/27/2019 16:00:00,244.5
2/28/2019 16:00:00,243.88
3/1/2019 16:00:00,243.09
3/4/2019 16:00:00,237.56
3/5/2019 16:00:00,233.92
3/6/2019 16:00:00,230.52
3/7/2019 16:00:00,225.44
3/8/2019 16:00:00,225.67
3/11/2019 16:00:00,227.16
3/12/2019 16:00:00,229.78
3/13/2019 16:00:00,230.47
3/14/2019 16:00:00,231.81
3/15/2019 16:00:00,233.44
3/18/2019 16:00:00,237.64
3/19/2019 16:00:00,235.62
3/20/2019 16:00:00,237.22
3/21/2019 16:00:00,240.16
3/22/2019 16:00:00,238.34
3/25/2019 16:00:00,239.12
3/26/2019 16:00:00,243.68
3/27/2019 16:00:00,245.08
3/28/2019 16:00:00,246.52
3/29/2019 16:00:00,246.08
4/1/2019 16:00:00,246.72
4/2/2019 16:00:00,248.69
4/3/2019 16:00:00,246.68
4/4/2019 16:00:00,248.41
4/5/2019 16:00:00,253.89
4/8/2019 16:00:00,258.14
4/9/2019 16:00:00,258.99
4/10/2019 16:00:00,258.46
4/11/2019 16:00:00,257.22
4/12/2019 16:00:00,259.85
4/15/2019 16:00:00,261.74
4/16/2019 16:00:00,262.92
4/17/2019 16:00:00,262.23
4/18/2019 16:00:00,263.92
4/22/2019 16:00:00,262.13
4/23/2019 16:00:00,262.5
4/24/2019 16:00:00,264.38
4/25/2019 16:00:00,265.46
4/26/2019 16:00:00,269.68
4/29/2019 16:00:00,276.3
4/30/2019 16:00:00,278.33
5/1/2019 16:00:00,282.04
5/2/2019 16:00:00,282.91
5/3/2019 16:00:00,286.05
5/6/2019 16:00:00,290.44
5/7/2019 16:00:00,279.87
5/8/2019 16:00:00,280.82
5/9/2019 16:00:00,278
5/10/2019 16:00:00,280.95
5/13/2019 16:00:00,281.65
5/14/2019 16:00:00,287.39
5/15/2019 16:00:00,287
5/16/2019 16:00:00,289.43
5/17/2019 16:00:00,292.17
5/20/2019 16:00:00,293.59
5/21/2019 16:00:00,292.04
5/22/2019 16:00:00,292.49
5/23/2019 16:00:00,291.62
5/24/2019 16:00:00,288.32
5/28/2019 16:00:00,281.07
5/29/2019 16:00:00,281.32
5/30/2019 16:00:00,283.96
5/31/2019 16:00:00,297.82
6/3/2019 16:00:00,294.22
6/4/2019 16:00:00,299.12
6/5/2019 16:00:00,316.8
6/6/2019 16:00:00,326.86
6/7/2019 16:00:00,334.61
6/10/2019 16:00:00,339.9
6/11/2019 16:00:00,333.99
6/12/2019 16:00:00,325.28
6/13/2019 16:00:00,317.67
6/14/2019 16:00:00,320.05
6/17/2019 16:00:00,318.5
6/18/2019 16:00:00,318.55
6/19/2019 16:00:00,331.39
6/20/2019 16:00:00,331.36
6/21/2019 16:00:00,333.08
6/24/2019 16:00:00,333.02
6/25/2019 16:00:00,319.04
6/26/2019 16:00:00,312.67
6/27/2019 16:00:00,316.34
6/28/2019 16:00:00,321.42
7/1/2019 16:00:00,322.58
7/2/2019 16:00:00,330.89
7/3/2019 13:00:00,338.5
7/5/2019 16:00:00,341.9
7/8/2019 16:00:00,341.5
7/9/2019 16:00:00,342.9
7/10/2019 16:00:00,349.4
7/11/2019 16:00:00,354.53
7/12/2019 16:00:00,358.28
7/15/2019 16:00:00,360.79
7/16/2019 16:00:00,363.11
7/17/2019 16:00:00,368.03
7/18/2019 16:00:00,372.8
7/19/2019 16:00:00,367.03
7/22/2019 16:00:00,370.48
7/23/2019 16:00:00,367.81
7/24/2019 16:00:00,334.25
7/25/2019 16:00:00,344
7/26/2019 16:00:00,347.94
7/29/2019 16:00:00,336.9
7/30/2019 16:00:00,336.05
7/31/2019 16:00:00,337.04
8/1/2019 16:00:00,340.3
8/2/2019 16:00:00,340.63
8/5/2019 16:00:00,341.47
8/6/2019 16:00:00,344.84
8/7/2019 16:00:00,348.92
8/8/2019 16:00:00,352.36
8/9/2019 16:00:00,362.15
8/12/2019 16:00:00,363.26
8/13/2019 16:00:00,367.02
8/14/2019 16:00:00,356.66
8/15/2019 16:00:00,365.12
8/16/2019 16:00:00,366.21
8/19/2019 16:00:00,368.91
8/20/2019 16:00:00,375.33
8/21/2019 16:00:00,389.23
8/22/2019 16:00:00,392.54
8/23/2019 16:00:00,388.62
8/26/2019 16:00:00,395.11
8/27/2019 16:00:00,405.68
8/28/2019 16:00:00,404.46
8/29/2019 16:00:00,392.25
8/30/2019 16:00:00,397.62
9/3/2019 16:00:00,402.11
9/4/2019 16:00:00,408.61
9/5/2019 16:00:00,411.96
9/6/2019 16:00:00,419.4
9/9/2019 16:00:00,369.69
9/10/2019 16:00:00,342.06
9/11/2019 16:00:00,341.43
9/12/2019 16:00:00,345.14
9/13/2019 16:00:00,330.29
9/16/2019 16:00:00,334.35
9/17/2019 16:00:00,342.48
9/18/2019 16:00:00,344
9/19/2019 16:00:00,342.75
9/20/2019 16:00:00,338.18
9/23/2019 16:00:00,335.55
9/24/2019 16:00:00,336.1
9/25/2019 16:00:00,333.51
9/26/2019 16:00:00,332
9/27/2019 16:00:00,324.71
9/30/2019 16:00:00,327.5
10/1/2019 16:00:00,325.01
10/2/2019 16:00:00,318.73
10/3/2019 16:00:00,336.86
10/4/2019 16:00:00,346.95
10/7/2019 16:00:00,347.79
10/8/2019 16:00:00,346.67
10/9/2019 16:00:00,355.27
10/10/2019 16:00:00,359.09
10/11/2019 16:00:00,348.19
10/14/2019 16:00:00,349.43
10/15/2019 16:00:00,349.32
10/16/2019 16:00:00,340.42
10/17/2019 16:00:00,349.7
10/18/2019 16:00:00,352.88
10/21/2019 16:00:00,353.4
10/22/2019 16:00:00,340.65
10/23/2019 16:00:00,342.18
10/24/2019 16:00:00,349.46
10/25/2019 16:00:00,344.07
10/28/2019 16:00:00,348.87
10/29/2019 16:00:00,351.49
10/30/2019 16:00:00,359.15
10/31/2019 16:00:00,368.59
11/1/2019 16:00:00,366.14
11/4/2019 16:00:00,358.4
11/5/2019 16:00:00,343.73
11/6/2019 16:00:00,347.81
11/7/2019 16:00:00,347.81
11/8/2019 16:00:00,347.15
11/11/2019 16:00:00,359.74
11/12/2019 16:00:00,365.93
11/13/2019 16:00:00,374.36
11/14/2019 16:00:00,379.22
11/15/2019 16:00:00,381.06
11/18/2019 16:00:00,389.52
11/19/2019 16:00:00,400.17
11/20/2019 16:00:00,404.49
11/21/2019 16:00:00,393.89
11/22/2019 16:00:00,392.33
11/25/2019 16:00:00,397.18
11/26/2019 16:00:00,401.9
11/27/2019 16:00:00,406.43
11/29/2019 13:00:00,403.82
12/2/2019 16:00:00,398.97
12/3/2019 16:00:00,397.67
12/4/2019 16:00:00,393.99
12/5/2019 16:00:00,381.18
12/6/2019 16:00:00,375.9
12/9/2019 16:00:00,367.02
12/10/2019 16:00:00,370
12/11/2019 16:00:00,376.81
12/12/2019 16:00:00,369.46
12/13/2019 16:00:00,373.89
12/16/2019 16:00:00,374.69
12/17/2019 16:00:00,373.54
12/18/2019 16:00:00,369.9
12/19/2019 16:00:00,377.57
12/20/2019 16:00:00,376.32
12/23/2019 16:00:00,371.36
12/24/2019 13:00:00,374.08
12/26/2019 16:00:00,376.1
12/27/2019 16:00:00,375
12/30/2019 16:00:00,374.5
12/31/2019 16:00:00,379.11
1/2/2020 16:00:00,380.25
1/3/2020 16:00:00,380.05
1/6/2020 16:00:00,374.08
1/7/2020 16:00:00,375.25
1/8/2020 16:00:00,364.3
1/9/2020 16:00:00,371.7
1/10/2020 16:00:00,363.07
1/13/2020 16:00:00,368.6
1/14/2020 16:00:00,366.61
1/15/2020 16:00:00,368.1
1/16/2020 16:00:00,370.01
1/17/2020 16:00:00,369.06
1/21/2020 16:00:00,370.69
1/22/2020 16:00:00,370.4
1/23/2020 16:00:00,367.28
1/24/2020 16:00:00,359.27
1/27/2020 16:00:00,357.86
1/28/2020 16:00:00,359.87
1/29/2020 16:00:00,352.04
1/30/2020 16:00:00,358.16
1/31/2020 16:00:00,354.18
2/3/2020 16:00:00,355.5
2/4/2020 16:00:00,355
2/5/2020 16:00:00,341.85
2/6/2020 16:00:00,345.67
2/7/2020 16:00:00,344.29
2/10/2020 16:00:00,341.25
2/11/2020 16:00:00,342.28
2/12/2020 16:00:00,335.5
2/13/2020 16:00:00,338.15
2/14/2020 16:00:00,345.69
2/18/2020 16:00:00,347.18
2/19/2020 16:00:00,341.68
2/20/2020 16:00:00,344.6
2/21/2020 16:00:00,340.09
2/24/2020 16:00:00,341.91
2/25/2020 16:00:00,331.2
2/26/2020 16:00:00,338.28
2/27/2020 16:00:00,333.34
2/28/2020 16:00:00,324.33
3/2/2020 16:00:00,348.62
3/3/2020 16:00:00,351.58
3/4/2020 16:00:00,373.56
3/5/2020 16:00:00,377.53
3/6/2020 16:00:00,362.36
3/9/2020 16:00:00,352.31
3/10/2020 16:00:00,357.16
3/11/2020 16:00:00,333.65
3/12/2020 16:00:00,314.73
3/13/2020 16:00:00,343.07
3/16/2020 16:00:00,311.29
3/17/2020 16:00:00,333
3/18/2020 16:00:00,305.36
3/19/2020 16:00:00,316.13
3/20/2020 16:00:00,310.63
3/23/2020 16:00:00,281.31
3/24/2020 16:00:00,326.72
3/25/2020 16:00:00,330.31
3/26/2020 16:00:00,352.79
3/27/2020 16:00:00,342.78
3/30/2020 16:00:00,351.32
3/31/2020 16:00:00,332.57
4/1/2020 16:00:00,333.99
4/2/2020 16:00:00,347.29
4/3/2020 16:00:00,387.27
4/6/2020 16:00:00,399.03
4/7/2020 16:00:00,381.5
4/8/2020 16:00:00,395.62
4/9/2020 16:00:00,403.35
4/13/2020 16:00:00,385.79
4/14/2020 16:00:00,397.71
4/15/2020 16:00:00,413.2
4/16/2020 16:00:00,436.5
4/17/2020 16:00:00,429.78
4/20/2020 16:00:00,430.57
4/21/2020 16:00:00,410.49
4/22/2020 16:00:00,424.24
4/23/2020 16:00:00,417.78
4/24/2020 16:00:00,421.02
4/27/2020 16:00:00,441.59
4/28/2020 16:00:00,441.43
4/29/2020 16:00:00,456.71
4/30/2020 16:00:00,455.01
5/1/2020 16:00:00,449.79
5/4/2020 16:00:00,457.07
5/5/2020 16:00:00,483.26
5/6/2020 16:00:00,471.35
5/7/2020 16:00:00,480.75
5/8/2020 16:00:00,484.32
5/11/2020 16:00:00,505.05
5/12/2020 16:00:00,497.73
5/13/2020 16:00:00,504.74
5/14/2020 16:00:00,493.6
5/15/2020 16:00:00,488.05
5/18/2020 16:00:00,492.66
5/19/2020 16:00:00,478.56
5/20/2020 16:00:00,477.93
5/21/2020 16:00:00,472.93
5/22/2020 16:00:00,482.32
5/26/2020 16:00:00,470.51
5/27/2020 16:00:00,468.26
5/28/2020 16:00:00,483.51
5/29/2020 16:00:00,508.59
6/1/2020 16:00:00,519.78
6/2/2020 16:00:00,515.96
6/3/2020 16:00:00,521.11
6/4/2020 16:00:00,499.04
6/5/2020 16:00:00,493.9
6/8/2020 16:00:00,488.37
6/9/2020 16:00:00,499.93
6/10/2020 16:00:00,506.99
6/11/2020 16:00:00,482.06
6/12/2020 16:00:00,492.79
6/15/2020 16:00:00,501.13
6/16/2020 16:00:00,498.99
6/17/2020 16:00:00,508.99
6/18/2020 16:00:00,500.86
6/19/2020 16:00:00,520.28
6/22/2020 16:00:00,519.07
6/23/2020 16:00:00,519.52
6/24/2020 16:00:00,505.19
6/25/2020 16:00:00,507.36
